vot_proCodigoProvincia,vot_depCodigoDepartamento,vot_munCodigoMunicipio,vot_parCodigo,ordenPartidos,votVotosPartido,votPorcenVotos,votCandidatos
"07","011","999","0501",1,526,5.09700012e+01,0
"07","011","999","0530",3,21,2.02999997e+00,0
"07","011","999","0531",2,476,4.61199989e+01,0
"07","012","999","0152",4,59,9.10000026e-01,0
"07","012","999","0501",2,2684,4.13400002e+01,0
"07","012","999","0530",3,592,9.11999989e+00,0
"07","012","999","0531",1,3157,4.86300011e+01,0
"07","013","999","0152",4,13,3.89999986e-01,0
"07","013","999","0501",1,1876,5.62000008e+01,0
"07","013","999","0530",3,272,8.14999962e+00,0
"07","013","999","0531",2,1177,3.52599983e+01,0
"07","014","999","0152",4,53,1.20000005e+00,0
"07","014","999","0501",1,2734,6.18100014e+01,0
"07","014","999","0530",3,690,1.56000004e+01,0
"07","014","999","0531",2,946,2.13899994e+01,0
"07","015","999","0152",4,4235,5.32999992e+00,0
